,account_num
7995,8114327905
7996,83143730924
7997,87198279580
7998,3012087937950
7999,24382415192704
8000,4018509237
8001,75398597831
8002,5810598491
8003,5719023487203
8004,45202581301742
8005,1779023045
8006,90893228190
8007,43052133748
8008,824129403512
8009,38429102458023
8010,2709415409
8011,29401820487
8012,19519708573
8013,8419829785402
8014,25194731023489
8015,7207247159
8016,12947181752
8017,95273490791
8018,8042954387045
8019,40530439805417
8020,9581070254
8021,17487918579
8022,35182438019
8023,8504859727415
8024,42800149950138
8025,9807574150
8026,5240884590
8027,50329502584
8028,3097950137810
8029,12307014305791
8030,380113957
8031,40381980593
8032,7118721748
8033,1725725385014
8034,31070381810354
8035,1989537205
8036,84971892470
8037,73431749715
8038,2841235103274
8039,81723402742358
8040,8905972019
8041,14329345971
8042,1824199308
8043,4581579132045
8044,19501924278049
8045,3283073154
8046,94821917234
8047,72593089238
8048,2710031535840
8049,91835410213584
8050,4503921098
8051,32950775218
8052,52918248037
8053,7208215375049
8054,5495178094217
8055,8173548329
8056,50252953849
8057,95831288925
8058,2807540318735
8059,30840521309584
8060,4531235780
8061,57370529705
8062,20882073902
8063,9418154831578
8064,23740531153908
8065,9150714853
8066,5497121574
8067,43728575124
8068,2831724134597
8069,75280241281574
8070,1471548103
8071,4310379135
8072,94802911072
8073,8541975152908
8074,84257392758049
8075,9135745138
8076,29187441708
8077,50787359375
8078,4279354110928
8079,97840417341578
8080,9219229405
8081,20894083507
8082,75248019748
8083,8074248383521
8084,2870539387490
8085,1093784750
8086,95437480421
8087,91801394108
8088,4738042943027
8089,41780395514793
8090,1735047382
8091,30204110592
8092,90830798531
8093,859157898137
8094,57282819095382
8095,7384058290
8096,2431930794
8097,85792351589
8098,8705231945907
8099,97308291815092
8100,7208152794
8101,12795078915
8102,84521485140
8103,8351517842071
8104,19583981013925
8105,1994079854
8106,50234190583
8107,85221974152
8108,9153950837985
8109,93417520954170
8110,5323991275
8111,4554992384
8112,9882909543
8113,5732410891038
8114,15403159897523
8115,8582351278
8116,43994274293
8117,9474257301
8118,9302421051498
8119,20430978015873
8120,7998528504
8121,53785382415
8122,87004925098
8123,7985793578139
8124,98144230029347
8125,7583108453
8126,71841348972
8127,29587234381
8128,2541948108492
8129,18593104907581
8130,272841382
8131,78595793081
8132,34038527508
8133,3854530114387
8134,74539521573298
8135,5915442871
8136,59054994205
8137,5239720579
8138,9248930454710
8139,2435149237510
8140,3191207348
8141,43053485139
8142,80394850439
8143,3072170419754
8144,59321572253894
8145,4309834789
8146,9791595207
8147,57375248750
8148,3890891389702
8149,10241097138204
8150,1951392148
8151,23159051398
8152,35949027238
8153,931803114907
8154,34014217437512
8155,147997145
8156,24397335284
8157,85272185847
8158,4590819524319
8159,28734530592087
8160,1530274958
8161,32101434189
8162,81394388750
8163,9187238987012
8164,35983097204975
8165,5294839415
8166,51289472815
8167,1919324807
8168,5483234131095
8169,93042498247801
8170,3505851204
8171,84231450321
8172,49314304093
8173,2170125341580
8174,80477519194508
8175,7594315094
8176,75383525374
8177,91512343492
8178,5432952893451
8179,24593495458739
8180,1534554102
8181,2705804298
8182,84771023917
8183,792172070823
8184,39178410187923
8185,5882932190
8186,70102154017
8187,50492737921
8188,4581718285324
8189,78928314230758
8190,3179581347
8191,4793889304
8192,10985929752
8193,1498295125189
8194,23091280843190
8195,2457915043
8196,18780153498
8197,39235242409
8198,4870158249157
8199,70518437714950
8200,8441975189
8201,35925339804
8202,8218520493
8203,1940735825837
8204,59781724104398
8205,8731449135
8206,48090702974
8207,93571848397
8208,2139734590427
8209,40794205843052
8210,8758045031
8211,87223090381
8212,14773128329
8213,821192342975
8214,78904021953701
8215,5141314239
8216,8395485071
8217,74595435894
8218,4279350707413
8219,25317059198372
8220,9721041258
8221,41273097104
8222,47589707810
8223,2750831579021
8224,2713197812309
8225,8718070235
8226,45289741270
8227,90453709078
8228,2094347258039
8229,32902750734829
8230,9714025910
8231,71081023849
8232,50374291254
8233,5710910405371
8234,90145381873290
8235,3885017493
8236,48721330512
8237,29352803785
8238,7295419382701
8239,48918071872501
8240,9043808351
8241,47879229054
8242,84172918971
8243,7439031954802
8244,37295839074852
8245,7831295180
8246,50258994017
8247,74091851435
8248,3851189392713
8249,48523047981074
8250,5132582105
8251,51983538091
8252,35118702173
8253,945032737892
8254,47900839301729
8255,5010390715
8256,90542380539
8257,41585147258
8258,8372894138207
8259,32097539472138
8260,7397578520
8261,9820778932
8262,78115395387
8263,8237843131854
8264,43522038347019
8265,4182783047
8266,10828078932
8267,20148250319
8268,9310970123019
8269,39482170349875
8270,8392889473
8271,2737249275
8272,5285090794
8273,2418150342958
8274,34873795327519
8275,3484787405
8276,4145937951
8277,78001420714
8278,9217172895174
8279,31584273923850
8280,1959454978
8281,89559220459
8282,79149127195
8283,217032159873
8284,24834910340751
8285,8489057340
8286,84075121589
8287,58992745384
8288,2798219051924
8289,14825930074829
8290,1027887293
8291,47151797102
8292,48520314709
8293,4815978112053
8294,39500283784592
8295,8951724085
8296,79329810573
8297,10531508431
8298,1792293484972
8299,45070917103925
8300,248027183
8301,83113971390
8302,19275422403
8303,852298125317
8304,37192014218537
8305,1535428073
8306,84525879823
8307,45939714159
8308,2034384538251
8309,98303754593187
8310,1983515802
8311,84508484073
8312,30881425471
8313,3210234919450
8314,17395782825107
8315,4545120734
8316,40392419243
8317,48012082715
8318,9350892549301
8319,9577015310549
8320,7409814703
8321,34170837910
8322,82909240837
8323,859750894283
8324,27597103735014
8325,3937272495
8326,94379831940
8327,92701849475
8328,2847079438517
8329,53093928297815
8330,4393821859
8331,40319213087
8332,42732799581
8333,9735437805398
8334,90189531741953
8335,5317370528
8336,75839513980
8337,40790848305
8338,459782170241
8339,50737091329701
8340,1507112389
8341,82508445029
8342,37414823049
8343,8732074897245
8344,98134015359780
8345,475841378
8346,41945127094
8347,54954982859
8348,2741125351893
8349,25938749719408
8350,4954273298
8351,21443925710
8352,54127841093
8353,8924752890815
8354,70480791397420
8355,5292737054
8356,79883131740
8357,2808595843
8358,8103405394813
8359,43089278374520
8360,8253031482
8361,23504732940
8362,53245705408
8363,8479028943795
8364,73123402915728
8365,8140914398
8366,80978497418
8367,32750781843
8368,8973481304927
8369,45870857470928
8370,9815445087
8371,1910273401
8372,49739170723
8373,1723924137120
8374,83212871925184
8375,3719319857
8376,78250174391
8377,41952478537
8378,4075483012947
8379,34257293513840
8380,5953791245
8381,98343804538
8382,57998055907
8383,9485817991027
8384,91043027591840
8385,9831213957
8386,82723523870
8387,8985700578
8388,7039720878510
8389,14373982074895
8390,1041505137
8391,37128515248
8392,84754212459
8393,9038372874893
8394,30545401459173
8395,7132149012
8396,71280191470
8397,87394700789
8398,9751150283045
8399,30719587024839
8400,1772809358
8401,28083974853
8402,79171832509
8403,3715082981923
8404,12432173079852
8405,4535894051
8406,3491405897
8407,31859701054
8408,9237125779425
8409,12850213793458
8410,7214585213
8411,85121081425
8412,21523791087
8413,2439021480947
8414,15390914531708
8415,7429030495
8416,72090728350
8417,38230948314
8418,1390910420179
8419,95074583079185
8420,2551308759
8421,89328174052
8422,20803211892
8423,9328723052934
8424,58208042825014
8425,3887223945
8426,8372117594
8427,24889173041
8428,1084157202549
8429,50381524032185
8430,2172989071
8431,59283202754
8432,72129573940
8433,1039473948730
8434,85197094351240
8435,1071425381
8436,94802897258
8437,5193480935
8438,7124185301758
8439,31527328519734
8440,235207421
8441,89083458701
8442,3470530148
8443,185415772890
8444,79181895175804
8445,2995210752
8446,53449791208
8447,53732783145
8448,4257120778431
8449,75235479251943
8450,9103982570
8451,38037974539
8452,1704218137
8453,8931472051384
8454,25819825203715
8455,7458034758
8456,59009519784
8457,39198514582
8458,8152840214972
8459,37219542578349
8460,9385421597
8461,89298501842
8462,91401294107
8463,3924380949310
8464,90313187708215
8465,7390353719
8466,18383708247
8467,98152745312
8468,9517905321587
8469,75242097510734
8470,3784114938
8471,34817517354
8472,75987521892
8473,4527395194825
8474,48037208870452
8475,9189271923
8476,82032912534
8477,97401291584
8478,9012128907892
8479,35281429158234
8480,3120781742
8481,28490874853
8482,37002491270
8483,5418479051723
8484,43799185987503
8485,5197045792
8486,47032835984
8487,28409385219
8488,389283918730
8489,92173520374512
8490,3024575981
8491,2745914097
8492,85390177548
8493,8423439590381
8494,17545127852394
8495,1082597204
8496,42540542509
8497,3715703410
8498,4208140801845
8499,35700795314729
8500,4959182739
8501,4384009271
8502,39453018739
8503,4198581427954
8504,2175183471089
8505,1427434198
8506,70870329380
8507,4348303091
8508,1732823457324
8509,19252810754103
8510,2829737941
8511,7528597402
8512,95175238301
8513,7021203929154
8514,35424953712985
8515,1224185723
8516,91343735172
8517,89738045091
8518,2078432570598
8519,13427142912370
8520,7108392708
8521,95023580459
8522,90831709420
8523,7853927190184
8524,72504913179054
8525,738025093
8526,49258071495
8527,2192532794
8528,3098185790527
8529,43210493327894
8530,8382493570
8531,50423181542
8532,85781757530
8533,5237942381203
8534,57010398902735
8535,5417428157
8536,13451748357
8537,73550141025
8538,3754537070328
8539,97801584479805
8540,4731247158
8541,70872590582
8542,2334197932
8543,3825807518370
8544,58948304508437
8545,3530503278
8546,89157134985
8547,9898320781
8548,8037481379283
8549,72517135745031
8550,1042991283
8551,81225439405
8552,45732789085
8553,8429784132570
8554,51927250341759
8555,9118045978
8556,23748080572
8557,35071035490
8558,8431459397850
8559,52489047304928
8560,1890581903
8561,24547373504
8562,73897425243
8563,4135509889417
8564,34950153091352
8565,5491051394
8566,50701528703
8567,97359277935
8568,381852434219
8569,34014892145729
8570,4310441832
8571,17589507985
8572,75859874308
8573,9875879598450
8574,41259430134528
8575,3813058970
8576,54903457284
8577,73241309823
8578,8341821915304
8579,17083041978023
8580,9818024987
8581,58032573042
8582,28091728490
8583,9380504314758
8584,50729810130574
8585,2487430128
8586,34258120397
8587,31014871738
8588,4291071314857
8589,58177590087459
8590,7195817430
8591,1350908425
8592,35229782803
8593,5048354112084
8594,28978517803517
8595,4240509218
8596,42970872958
8597,30485707195
8598,3095578448972
8599,18038307123795
8600,1472075491
8601,95184729374
8602,40204535741
8603,9728039790817
8604,23074351980157
8605,8095072380
8606,21474314903
8607,50448212894
8608,2513307819274
8609,53790895192305
8610,885117049
8611,19737514037
8612,48321871348
8613,238320423051
8614,10797328318472
8615,1904741507
8616,94558748715
8617,54109424190
8618,1824205154839
8619,45872190147035
8620,1575090238
8621,1982518930
8622,54343079108
8623,5924378937812
8624,10524578795201
8625,9292501852
8626,57804858973
8627,87029502378
8628,3178243705713
8629,29157513817459
8630,903252914
8631,45975319725
8632,4908520892
8633,324814908257
8634,20357832357948
8635,9578557134
8636,12943079128
8637,89471391842
8638,9075304504915
8639,82497458781042
8640,2039773509
8641,75454921540
8642,93145734302
8643,289718973285
8644,24838572150982
8645,1229320581
8646,71070808154
8647,83559147521
8648,8235210323487
8649,35100827541902
8650,738957190
8651,78101782539
8652,17580299785
8653,8095851395304
8654,28014089483925
8655,9281572439
8656,89501374098
8657,18954722780
8658,4175854323178
8659,85421259153840
8660,1589478203
8661,41797295780
8662,7990238759
8663,3975391021945
8664,38211789954108
8665,7957115789
8666,17905883174
8667,83235981893
8668,9548857923891
8669,97518321075381
8670,5712343918
8671,53795729453
8672,2874107589
8673,3498972075408
8674,8748715091784
8675,9135985402
8676,30951897381
8677,24137244195
8678,7298893525793
8679,2955208421598
8680,2425179831
8681,49583175219
8682,40703585038
8683,254382981245
8684,21798793738591
8685,738914783
8686,21004201724
8687,1217347150
8688,5971740925917
8689,43019352523180
8690,3521919274
8691,84552938720
8692,45747828530
8693,1374354842930
8694,10731892932507
8695,8593019834
8696,47349887923
8697,94015744580
8698,9215594314953
8699,42182519194305
8700,9847508472
8701,21930215807
8702,18724037923
8703,4571924332479
8704,47895071075849
8705,3897534081
8706,94740307541
8707,47082970724
8708,4830304550192
8709,13258045283971
8710,5004192301
8711,92714549015
8712,25134583142
8713,9051143823084
8714,72133057392401
8715,4898027193
8716,50441548075
8717,58174838324
8718,1374375873420
8719,23010513132490
8720,991415947
8721,90170414207
8722,74104954058
8723,4298903151840
8724,91432758547198
8725,9080540315
8726,27032001573
8727,89383158743
8728,5342270447129
8729,30571857873192
8730,5417980593
8731,15958943918
8732,12734755987
8733,1325985308219
8734,79508245394185
8735,8018534897
8736,57194835842
8737,48979809453
8738,7219843003479
8739,39108325821357
8740,3105231740
8741,47398123501
8742,29739529413
8743,4185089752931
8744,90271405831970
8745,2897589341
8746,94134747138
8747,34985244307
8748,2547517298571
8749,95470241931254
8750,4914004982
8751,80414597853
8752,14091241785
8753,7435421515027
8754,41288920415907
8755,2908503245
8756,41519502579
8757,92043121085
8758,4731021802341
8759,95214192142750
8760,1575398547
8761,20919353429
8762,34023151075
8763,852439574503
8764,82534295321750
8765,3214007845
8766,71230479583
8767,75958947385
8768,7028247902193
8769,5845734923178
8770,3257027059
8771,85425879832
8772,80408137915
8773,5907197803598
8774,75181493532498
8775,9893197035
8776,3897572095
8777,57270120712
8778,4128528138247
8779,4294139287514
8780,3787041759
8781,51752053147
8782,85080535378
8783,7502230738471
8784,83093879174982
8785,5757410487
8786,17545198540
8787,95204238974
8788,8521371585274
8789,59032985821975
8790,348098712
8791,18437493271
8792,1593029140
8793,1704382902354
8794,51285029924053
8795,5905180253
8796,79019518590
8797,7449878014
8798,5408753283497
8799,23952509142735
8800,4085450324
8801,51851713027
8802,2731727198
8803,4218847332849
8804,49078219739241
8805,9225443980
8806,25998257012
8807,47942382831
8808,729152039257
8809,97432351583912
8810,2529342739
8811,89119212378
8812,50117835374
8813,217351975402
8814,28400971429381
8815,3883901847
8816,91491237108
8817,75380190478
8818,8910938492184
8819,89403908157038
8820,7912307589
8821,51935004732
8822,85128797381
8823,1204107271082
8824,84197289398217
8825,3230909387
8826,73131089047
8827,83092752934
8828,2751309774983
8829,49872459597381
8830,3093027493
8831,2385359312
8832,34110592850
8833,3247458307289
8834,10838309589731
8835,7473950138
8836,97235272403
8837,50828495397
8838,7935903515837
8839,78154123471380
8840,4528478241
8841,42043834508
8842,54185403754
8843,9458157907392
8844,5741732834190
8845,9108283715
8846,48919852401
8847,41848908923
8848,3572059428459
8849,73953421129730
8850,5834252174
8851,2535735104
8852,83171840841
8853,1023921391752
8854,3493214302178
8855,3278109482
8856,81342835890
8857,74219372348
8858,2730924379814
8859,12475048890275
8860,8545730874
8861,87520920731
8862,28128931398
8863,2157238740279
8864,83401204148973
8865,7054142851
8866,27825847285
8867,12534282457
8868,719210498273
8869,97327924971038
8870,2938573529
8871,37495452903
8872,31979508713
8873,4318431531289
8874,92345208130542
8875,2707298043
8876,49332718573
8877,98441833201
8878,8491127914297
8879,12854203429157
8880,8312901549
8881,43993150127
8882,82990518794
8883,5941805149537
8884,59489234129348
8885,917275803
8886,32701289310
8887,39752707819
8888,3259391591204
8889,47305713518792
8890,9020428945
8891,15048528097
8892,48972430925
8893,7421593738042
8894,94734329385029
8895,2109183091
8896,93453895470
8897,39803217940
8898,4781237978531
8899,83029038405293
8900,7429474103
8901,94017247013
8902,20395344725
8903,3589503191524
8904,42834895804925
8905,8304732714
8906,73875305948
8907,90345180923
8908,9028187950314
8909,13209134324150
8910,5742007854
8911,87513575830
8912,17289130842
8913,1234597225793
8914,59820983507913
8915,725174908
8916,97459029185
8917,23718435841
8918,4375381949750
8919,48797903784952
8920,8528703142
8921,98285151037
8922,53957144019
8923,152412798357
8924,94185730573129
8925,9421350498
8926,98485749815
8927,4398104187
8928,7348284579052
8929,45938924083594
8930,3181759307
8931,5249315932
8932,18287420145
8933,7389927879320
8934,98325914275803
8935,2507959283
8936,18575908743
8937,17047935021
8938,2948824193508
8939,43922047513024
8940,8452197048
8941,4258417240
8942,74308970319
8943,9378594094712
8944,75282514309187
8945,5914024537
8946,42894028791
8947,30834752914
8948,1879105214290
8949,34170583570829
8950,4525017398
8951,93205498213
8952,71219038513
8953,5879147204213
8954,35817043798021
8955,2178207254
8956,80559192345
8957,94791430427
8958,875349748723
8959,49853972859134
8960,732054098
8961,47379417425
8962,34921507530
8963,583902754072
8964,80377104870193
8965,9448018534
8966,27509834827
8967,39141095391
8968,5470592732014
8969,15205034937108
8970,240751804
8971,47131743950
8972,52734950218
8973,1379914825807
8974,47835489578092
8975,3943784570
8976,45989793185
8977,2573825702
8978,9320532090784
8979,90423521549027
8980,4172521503
8981,84949554308
8982,37180137342
8983,9102843041720
8984,7480324518792
8985,4394115730
8986,92042185190
8987,82370941785
8988,1043801541290
8989,41725731189243
8990,8340371520
8991,80957023541
8992,52028351258
8993,523104254920
8994,21758349875093
8995,7417381572
8996,15218395178
8997,5775297209
8998,5097203131875
8999,38053278890574
9000,1414542197
9001,51825107543
9002,32943913987
9003,3281718002385
9004,54935218794120
9005,4208338574
9006,79012874135
9007,82547938045
9008,2184048371934
9009,48927435834972
9010,5351425439
9011,90410559081
9012,91859438079
9013,5290708482341
9014,40522309831279
9015,2041009853
9016,38538191058
9017,17521353940
9018,7514352440289
9019,3588905091457
9020,3583135170
9021,7938234281
9022,74250170728
9023,8410287353498
9024,2755701570392
9025,9213754893
9026,20849313907
9027,18789455078
9028,1340054385347
9029,9320897804791
9030,1878308274
9031,95385404253
9032,71593272395
9033,1593478280541
9034,34182157219374
9035,1315808159
9036,87020797802
9037,29431583582
9038,3927819479034
9039,59715091194872
9040,1015927013
9041,57247335027
9042,59072857218
9043,3952739047293
9044,3589751590471
9045,3727351370
9046,79508781703
9047,73409781920
9048,3745875975238
9049,1742835324517
9050,1331831895
9051,35921582791
9052,82970391725
9053,3927287059124
9054,15291304079381
9055,4037843078
9056,94082743970
9057,15493829135
9058,8549291418749
9059,75948420978125
9060,8743997503
9061,72078452871
9062,49548570342
9063,8931102419524
9064,38798953780194
9065,5375013429
9066,73198390281
9067,21521549524
9068,4932523014802
9069,30149017831794
9070,8317915740
9071,10747029078
9072,29075811042
9073,729251921409
9074,81302781120845
9075,274597458
9076,19072894108
9077,13848291520
9078,1382024185172
9079,21534381473529
9080,8420430978
9081,50412010572
9082,98431522719
9083,1523901727095
9084,12035178043587
9085,1473198143
9086,8521507359
9087,91247211325
9088,3845572809452
9089,70359738349851
9090,2532954378
9091,71919880532
9092,2389755981
9093,2593372981043
9094,84273128512784
9095,3879308194
9096,27089554810
9097,39131785739
9098,7139143587194
9099,91523258107432
9100,2548389745
9101,43585953147
9102,95349872598
9103,1739539440751
9104,79152315103482
9105,7053949381
9106,8482707913
9107,31253483587
9108,1493385239418
9109,23579205089314
9110,4973232418
9111,40151217205
9112,71930753421
9113,1452970432984
9114,18371043904358
9115,2594132984
9116,49241394580
9117,23181971904
9118,7539329421705
9119,32070439827943
9120,8015713875
9121,51757848930
9122,78920311985
9123,7205897008927
9124,52918492302894
9125,1821780271
9126,3959370254
9127,13715780572
9128,4183350273950
9129,50423045329841
9130,7157851073
9131,94370907539
9132,98483029803
9133,3029704958239
9134,1821498185290
9135,393793851
9136,19270917350
9137,47842908254
9138,8915410241239
9139,18322509594123
9140,8234832950
9141,43102827345
9142,78334183485
9143,7859304142375
9144,90582097324810
9145,483075038
9146,95415891724
9147,78270833150
9148,3218815030578
9149,45288491589734
9150,8480541275
9151,79527331940
9152,41002784023
9153,9145145772104
9154,90231794243109
9155,5843957280
9156,73975345831
9157,58037902758
9158,2473021789743
9159,58431328095483
9160,4805414273
9161,31889230589
9162,52390257842
9163,751407104372
9164,23183849517209
9165,9739702784
9166,82905431078
9167,20428953018
9168,8150148742519
9169,37107358218094
9170,185491034
9171,73115295138
9172,5739587834
9173,1934173940378
9174,38959135593082
9175,1389542705
9176,31704758029
9177,9720914913
9178,9025804379254
9179,92147918038214
9180,4237809384
9181,8347210745
9182,73025431023
9183,3457531259381
9184,4181927435821
9185,4585420438
9186,97207140372
9187,34024538954
9188,9531359827914
9189,82597083350271
9190,7089115894
9191,89178438547
9192,95030272034
9193,8519593185097
9194,90845193847120
9195,2372447915
9196,13458489502
9197,91091521780
9198,9243084931827
9199,93701752243789
9200,7487547910
9201,8525489753
9202,31725731057
9203,5024013823470
9204,73483274138720
9205,7520884210
9206,9331898174
9207,39279011049
9208,4129581250978
9209,39215984937480
9210,381408152
9211,14270929870
9212,84028133158
9213,9321843117930
9214,57035234239408
9215,8185352139
9216,74913271205
9217,5979051379
9218,5849549731924
9219,12301390453912
9220,5840894203
9221,40182790521
9222,57947581587
9223,8014028128905
9224,95074502012873
9225,8792840917
9226,40757814870
9227,23512578320
9228,175849740857
9229,75380428748153
9230,330724185
9231,1535834850
9232,70579854328
9233,4578178330594
9234,90128354598402
9235,8083285031
9236,35791841902
9237,97223984359
9238,7435940570421
9239,48914378304271
9240,1890804589
9241,28442895043
9242,98281235843
9243,2031035414708
9244,89205420182759
9245,8440334182
9246,94395218357
9247,37459738297
9248,4159891385741
9249,30218210520847
9250,5980938795
9251,32580924053
9252,9125872908
9253,3872357448093
9254,51309703870432
9255,829704318
9256,2883980159
9257,80418077524
9258,1497923170143
9259,19408027793045
9260,5850274129
9261,79445847932
9262,84202510452
9263,952958757024
9264,42702719480579
9265,5907979235
9266,14312820184
9267,90421940329
9268,2718418081043
9269,23454805827403
9270,4773879158
9271,84992837215
9272,71858039487
9273,7159053990315
9274,74955189803795
9275,5435870521
9276,39159183905
9277,50343827853
9278,5128127307291
9279,9159085589431
9280,5125472043
9281,17420783079
9282,94503791843
9283,9234347843257
9284,32475918483721
9285,9043852170
9286,92817492710
9287,14848022581
9288,8094780323189
9289,40913870438297
9290,785789327
9291,81092515378
9292,75041870187
9293,1502215908942
9294,74518039124839
9295,3909590281
9296,21817451983
9297,35814397423
9298,2850480187430
9299,91749571985301
9300,4803470851
9301,4741978942
9302,27520737840
9303,2795104992187
9304,72538710741593
9305,4705120471
9306,31983749581
9307,40857837341
9308,315473594130
9309,83017039708914
9310,3254243598
9311,82102349018
9312,13445879207
9313,2854904552347
9314,85311874981724
9315,1208272930
9316,97512852017
9317,49309812587
9318,9834837408453
9319,31743418415973
9320,3773257928
9321,54234525348
9322,7801455308
9323,2419590385729
9324,45795917148053
9325,8329578934
9326,42908303271
9327,2313453495
9328,1932539438470
9329,83011529703894
9330,2198393047
9331,48318728439
9332,81714258219
9333,3729451902958
9334,91479358342178
9335,5874131502
9336,59113087321
9337,58047521074
9338,7493589027148
9339,75313784249501
9340,4374572098
9341,18581414320
9342,58279107802
9343,791472051728
9344,41920317285917
9345,8357954208
9346,58990132784
9347,34252907241
9348,2903193898513
9349,54987925578390
9350,4975194712
9351,10920824871
9352,28390833018
9353,5710501980519
9354,85494125543082
9355,7405413428
9356,51309157128
9357,81508139457
9358,2790249339017
9359,5177290915487
9360,4018959310
9361,37982519047
9362,30784907158
9363,2310073958391
9364,27044825375412
9365,3129778120
9366,1792872150
9367,40345128251
9368,385901492480
9369,39524351802371
9370,4995730274
9371,90791315742
9372,48008328907
9373,4152023154837
9374,24389017274130
9375,3419515082
9376,10725805817
9377,12905213275
9378,1745195227431
9379,31925294493752
9380,2981548913
9381,71029747920
9382,47270342905
9383,3701781027038
9384,92517425258413
9385,902893127
9386,72412719328
9387,93484029514
9388,2371958098730
9389,28918019025197
9390,7230539812
9391,92490745891
9392,97534873710
9393,8430950489075
9394,98471082279481
9395,1482079381
9396,20427819083
9397,4275417358
9398,8432413074385
9399,83909374312578
9400,5952345973
9401,23172818409
9402,13443802309
9403,3875590159470
9404,29579128587231
9405,5447307924
9406,43197201973
9407,5183454210
9408,1934092742157
9409,78051538914508
9410,4285382734
9411,51993458490
9412,53170521470
9413,2940452912047
9414,2495342392105
9415,9517279018
9416,2707452987
9417,95259177283
9418,7491239587491
9419,9237839410853
9420,274385173
9421,37895357134
9422,29349077504
9423,4517479025398
9424,57940738289153
9425,2348158940
9426,57115904285
9427,58917843792
9428,2038843554180
9429,52475324974810
9430,9257849782
9431,91740158094
9432,50217298514
9433,419025347810
9434,23149342430827
9435,724305938
9436,87517271340
9437,23945023850
9438,9374573438417
9439,25407109790813
9440,1048228475
9441,42382318450
9442,89194101570
9443,4953382119023
9444,3420435247058
9445,4992440931
9446,28781743178
9447,83953809751
9448,375380591850
9449,31209041701382
9450,3932459843
9451,74842717480
9452,78093708210
9453,9524071310285
9454,2347354731485
9455,4351949302
9456,8171404398
9457,57923188570
9458,7185291821540
9459,38270513340159
9460,2128152874
9461,39580125179
9462,4157149314
9463,1240295394537
9464,45901987391820
9465,8537557140
9466,4802325743
9467,42045712840
9468,4270582057139
9469,10985394879421
9470,3594215047
9471,53835419203
9472,57804792845
9473,352312505931
9474,8719450185472
9475,1919390745
9476,27373881230
9477,20124181548
9478,7490751989251
9479,74897839301542
9480,3008250712
9481,97128514703
9482,29352737083
9483,2318703215897
9484,10953102134295
9485,9541009185
9486,43927459708
9487,92848105784
9488,9123813913054
9489,38405317824570
9490,3224002594
9491,94009148035
9492,5254270837
9493,9504785093572
9494,94752097087192
9495,8039091743
9496,41592443190
9497,41317097105
9498,7524485997034
9499,47807310715243
9500,2191250924
9501,17814384057
9502,40829042075
9503,3251094374295
9504,8144513921750
9505,9414743807
9506,40854729031
9507,59098453750
9508,1279493293572
9509,12584125234057
9510,2427347312
9511,38420407482
9512,53227384153
9513,4709174854917
9514,15499185205139
9515,9309848590
9516,40943201829
9517,70208155081
9518,987437291820
9519,93783807123875
9520,1407402385
9521,53942094350
9522,58195472319
9523,9415571484902
9524,15342940374189
9525,8490848029
9526,89320771240
9527,51073417108
9528,4075143278504
9529,74038572871453
9530,9591491453
9531,70932505784
9532,25989432974
9533,9751278594583
9534,80421420408921
9535,1504550297
9536,1854237415
9537,14880490927
9538,9031532475024
9539,82913728974320
9540,4098328709
9541,71242384031
9542,12354387819
9543,5207912771340
9544,45892701407528
9545,403984539
9546,53202485304
9547,21840894015
9548,9231524107135
9549,2384350314857
9550,2019893582
9551,28785057098
9552,13818040894
9553,9728483170519
9554,52433175158297
9555,5709117348
9556,2834840293
9557,10801390573
9558,3298891240971
9559,51293840409237
9560,4774050842
9561,81535021409
9562,35897843128
9563,247321715702
9564,73299082712958
9565,270829185
9566,34197483541
9567,43972804358
9568,3814542703279
9569,34598752840371
9570,9139524701
9571,90102857209
9572,25023093548
9573,7138597112753
9574,23195021103954
9575,497119083
9576,12902193057
9577,45997187152
9578,3041578139542
9579,84932485073841
9580,2398528037
9581,30421574593
9582,30703284985
9583,8491179887921
9584,47232501410892
9585,7984127041
9586,18704147890
9587,25019274325
9588,8301258478032
9589,49121542491503
9590,1203441530
9591,97285203197
9592,12819574791
9593,1308308475143
9594,98075420453079
9595,983078590
9596,7447037801
9597,30542108073
9598,2045187295827
9599,1289840091758
9600,235187215
9601,91589403985
9602,31481259204
9603,5189241085210
9604,9282548754031
9605,3134732519
9606,39424781329
9607,38158472058
9608,4083249720594
9609,17459807270819
9610,8505150817
9611,21593148593
9612,2882710923
9613,7832408582401
9614,8475947359728
9615,5398138912
9616,79540934782
9617,41338470197
9618,5213243117954
9619,79348273580391
9620,1731945179
9621,10952407834
9622,49202830453
9623,4072370127513
9624,15289204034827
9625,9891354173
9626,13789552490
9627,49054727932
9628,5708714830849
9629,75105293291075
9630,8547935147
9631,19789320738
9632,93720715870
9633,4710495852803
9634,50978729120973
9635,5324502947
9636,28507870149
9637,52718502710
9638,4831470945120
9639,52198970897204
9640,3581945317
9641,4810707984
9642,7528092748
9643,5013079250173
9644,32745317941782
9645,5358290518
9646,90359350978
9647,82332873179
9648,7130432075841
9649,51924758780132
9650,4143529518
9651,59170142350
9652,35073892893
9653,5481517897053
9654,32845749854709
9655,240820314
9656,14303212584
9657,79091534817
9658,237415928374
9659,24817438817359
9660,1779473982
9661,17949030857
9662,93495184958
9663,7538894320719
9664,91481320132789
9665,7528124853
9666,73540313549
9667,97054928975
9668,2035089391058
